id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7335484,VITTIS SUITES: heart of Cascais,38430782,Rui,Cascais,Cascais e Estoril,38.69805,-9.42182,Entire home/apt,150,3,3,2017-07-25,0.06,1,0
7335873,CARCAVELOS - BEACH,14151678,Jose,Cascais,Carcavelos e Parede,38.68083,-9.32833,Entire home/apt,85,3,37,2019-09-24,0.94,2,348
7339193,Cozy and Charming Beach House | Pool and Tennis,18671713,Nadia,Mafra,Ericeira,38.97424,-9.41991,Entire home/apt,50,1,7,2019-08-24,0.14,2,208
7339762,Great place in Graça/central Lisbon,17763352,Enrique,Lisboa,So Vicente,38.72061,-9.12347,Entire home/apt,50,2,3,2015-09-04,0.06,1,0
7341325,"""MAR"" in the Heart of Lisbon",38460117,Lisbon Story Guesthouse,Lisboa,Santa Maria Maior,38.71458,-9.13856,Entire home/apt,120,1,14,2019-01-31,0.28,2,324
7341893,Stylish Apartment Next to Avenida Liberdade,33903389,Joana,Lisboa,Santo Antnio,38.72129,-9.14488,Entire home/apt,85,2,188,2019-09-23,4.80,4,155
7343179,Casa Rocha maison atypique au bord de mer - promo,38469422,João Antonio,Torres Vedras,A dos Cunhados e Maceira,39.18,-9.33534,Entire home/apt,80,6,8,2019-08-31,0.24,1,358
7343417,"""Proverbios"" in the Heart of Lisbon",38460117,Lisbon Story Guesthouse,Lisboa,Santa Maria Maior,38.71432,-9.1405,Hotel room,110,1,0,,,2,354
7345120,Happy apartment in downtown Lisbon (castle view),5588401,Ana & Mariana,Lisboa,Arroios,38.71703,-9.13823,Entire home/apt,65,3,231,2019-09-17,4.59,22,266
7345398,Heart of Lisbon's historic centre Loft,21345923,Luísa,Lisboa,Santo Antnio,38.71715,-9.14389,Entire home/apt,39,3,142,2019-09-23,2.85,1,298
7345885,Design apt @ Lisbon historic centre,9698966,José,Lisboa,Santa Maria Maior,38.71455,-9.13146,Entire home/apt,80,2,13,2017-12-10,0.26,1,0
7346082,Modern house in the Heart of Lisbon,5104227,Marta & Jerome,Lisboa,Santa Maria Maior,38.71279,-9.13517,Entire home/apt,100,3,197,2019-09-11,3.92,1,316
7346985,Live as a Local,38490446,Maria,Lisboa,Santa Maria Maior,38.71319,-9.13486,Entire home/apt,71,2,145,2019-09-01,2.88,1,358
7347572,The Sunset Nest,22809366,Tim,Lisboa,So Vicente,38.71934,-9.13059,Entire home/apt,55,3,40,2019-07-11,0.79,7,179
