id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24439940,Quarto privado,184571857,Marcelo,Odivelas,Pvoa de Santo Adrio e Olival de Basto,38.799867920412446,-9.164272142066956,Private room,20,5,0,,,1,42
24439990,Premiere Apartments,184573109,Jorge,Lisboa,Avenidas Novas,38.7362277409151,-9.145635445716993,Entire home/apt,140,2,0,,,1,353
24440486,"Suite Medronhal, Quinta do Medronhal",45343533,Paulo Sergio,Cadaval,Cadaval e Pro Moniz,39.233068718142825,-9.099588681319318,Private room,100,5,0,,,6,365
24441796,"Quarto em T3, Campolide",184589458,Ines,Lisboa,Campolide,38.7271029411132,-9.163426345853713,Private room,20,2,0,,,1,94
24441926,"Palmira A: Central, Sunny room. Near viewpoints",11470182,Tin & Surfgasm Family,Lisboa,Arroios,38.72367978798452,-9.133315160046422,Private room,30,1,0,,,32,146
24442008,"Suite Olival, Quinta do Medronhal",45343533,Paulo Sergio,Cadaval,Cadaval e Pro Moniz,39.234575428041325,-9.099267428377548,Private room,80,5,0,,,6,365
24442426,"Suite Caça, Quinta do Medronhal",45343533,Paulo Sergio,Cadaval,Cadaval e Pro Moniz,39.23389562561627,-9.099925181703387,Private room,80,5,0,,,6,362
24442949,Majorda House,184598511,Leonor,Lisboa,So Vicente,38.71417884502622,-9.127687904510077,Entire home/apt,47,3,0,,,2,321
24443237,Malabar House,184598511,Leonor,Lisboa,Santa Maria Maior,38.71219901575105,-9.129086832018555,Entire home/apt,47,3,0,,,2,321
24444085,Palmira C: Central room near 2 stunning viewpoints,11470182,Tin & Surfgasm Family,Lisboa,Arroios,38.72258381127658,-9.134515971198303,Private room,30,1,0,,,32,158
24444263,A7 ★ Sunny Modern Apartment★ City Center | Alameda,106149355,Filipe,Lisboa,Arroios,38.73703663053125,-9.133228145821025,Entire home/apt,700,2,0,,,54,62
24445366,Sunny Lisbon Old Town Flat with Garden in Alfama!,42479445,Joana,Lisboa,Santa Maria Maior,38.71316732938151,-9.125096970397001,Entire home/apt,90,2,0,,,8,304
